subject,classname,img,filepath,file_exists,label
p051,c9,img_86339.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c9\img_86339.jpg,True,9
p051,c9,img_95981.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c9\img_95981.jpg,True,9
p051,c9,img_61864.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c9\img_61864.jpg,True,9
p051,c9,img_49017.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c9\img_49017.jpg,True,9
p051,c9,img_21342.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c9\img_21342.jpg,True,9
p051,c9,img_75675.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c9\img_75675.jpg,True,9
p051,c9,img_47975.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c9\img_47975.jpg,True,9
p051,c9,img_25970.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c9\img_25970.jpg,True,9
p051,c9,img_100379.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c9\img_100379.jpg,True,9
p051,c9,img_61991.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c9\img_61991.jpg,True,9
p052,c0,img_9252.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_9252.jpg,True,0
p052,c0,img_60985.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_60985.jpg,True,0
p052,c0,img_91438.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_91438.jpg,True,0
p052,c0,img_50417.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_50417.jpg,True,0
p052,c0,img_49788.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_49788.jpg,True,0
p052,c0,img_89240.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_89240.jpg,True,0
p052,c0,img_21665.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_21665.jpg,True,0
p052,c0,img_17758.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_17758.jpg,True,0
p052,c0,img_91262.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_91262.jpg,True,0
p052,c0,img_26020.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_26020.jpg,True,0
p052,c0,img_25822.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_25822.jpg,True,0
p052,c0,img_74493.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_74493.jpg,True,0
p052,c0,img_2120.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_2120.jpg,True,0
p052,c0,img_96840.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_96840.jpg,True,0
p052,c0,img_67255.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_67255.jpg,True,0
p052,c0,img_54603.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_54603.jpg,True,0
p052,c0,img_101015.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_101015.jpg,True,0
p052,c0,img_12247.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_12247.jpg,True,0
p052,c0,img_101383.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_101383.jpg,True,0
p052,c0,img_38113.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_38113.jpg,True,0
p052,c0,img_41646.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_41646.jpg,True,0
p052,c0,img_91409.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_91409.jpg,True,0
p052,c0,img_19051.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_19051.jpg,True,0
p052,c0,img_31747.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_31747.jpg,True,0
p052,c0,img_62538.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_62538.jpg,True,0
p052,c0,img_89139.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_89139.jpg,True,0
p052,c0,img_40536.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_40536.jpg,True,0
p052,c0,img_84583.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_84583.jpg,True,0
p052,c0,img_55693.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_55693.jpg,True,0
p052,c0,img_33358.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_33358.jpg,True,0
p052,c0,img_2092.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_2092.jpg,True,0
p052,c0,img_42514.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_42514.jpg,True,0
p052,c0,img_86692.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_86692.jpg,True,0
p052,c0,img_42598.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_42598.jpg,True,0
p052,c0,img_44536.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_44536.jpg,True,0
p052,c0,img_20579.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_20579.jpg,True,0
p052,c0,img_33890.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_33890.jpg,True,0
p052,c0,img_9900.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_9900.jpg,True,0
p052,c0,img_12851.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_12851.jpg,True,0
p052,c0,img_82035.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_82035.jpg,True,0
p052,c0,img_61145.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_61145.jpg,True,0
p052,c0,img_43148.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_43148.jpg,True,0
p052,c0,img_54966.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_54966.jpg,True,0
p052,c0,img_48185.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_48185.jpg,True,0
p052,c0,img_44030.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_44030.jpg,True,0
p052,c0,img_84019.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_84019.jpg,True,0
p052,c0,img_74460.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_74460.jpg,True,0
p052,c0,img_95728.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_95728.jpg,True,0
p052,c0,img_52100.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_52100.jpg,True,0
p052,c0,img_66256.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_66256.jpg,True,0
p052,c0,img_66392.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_66392.jpg,True,0
p052,c0,img_1872.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_1872.jpg,True,0
p052,c0,img_68860.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_68860.jpg,True,0
p052,c0,img_59285.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_59285.jpg,True,0
p052,c0,img_25402.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_25402.jpg,True,0
p052,c0,img_38686.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_38686.jpg,True,0
p052,c0,img_60029.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_60029.jpg,True,0
p052,c0,img_29660.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_29660.jpg,True,0
p052,c0,img_20249.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_20249.jpg,True,0
p052,c0,img_5414.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_5414.jpg,True,0
p052,c0,img_16816.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_16816.jpg,True,0
p052,c0,img_28066.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_28066.jpg,True,0
p052,c0,img_57215.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_57215.jpg,True,0
p052,c0,img_8841.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_8841.jpg,True,0
p052,c0,img_27394.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_27394.jpg,True,0
p052,c0,img_63590.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_63590.jpg,True,0
p052,c0,img_4960.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_4960.jpg,True,0
p052,c0,img_6030.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_6030.jpg,True,0
p052,c0,img_33714.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_33714.jpg,True,0
p052,c0,img_12813.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_12813.jpg,True,0
p052,c0,img_78146.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_78146.jpg,True,0
p052,c0,img_77498.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c0\img_77498.jpg,True,0
p052,c1,img_32652.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_32652.jpg,True,1
p052,c1,img_17458.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_17458.jpg,True,1
p052,c1,img_6701.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_6701.jpg,True,1
p052,c1,img_66691.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_66691.jpg,True,1
p052,c1,img_71322.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_71322.jpg,True,1
p052,c1,img_101304.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_101304.jpg,True,1
p052,c1,img_78685.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_78685.jpg,True,1
p052,c1,img_3099.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_3099.jpg,True,1
p052,c1,img_10536.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_10536.jpg,True,1
p052,c1,img_52348.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_52348.jpg,True,1
p052,c1,img_88797.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_88797.jpg,True,1
p052,c1,img_9656.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_9656.jpg,True,1
p052,c1,img_83430.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_83430.jpg,True,1
p052,c1,img_21492.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_21492.jpg,True,1
p052,c1,img_8249.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_8249.jpg,True,1
p052,c1,img_88374.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_88374.jpg,True,1
p052,c1,img_37155.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_37155.jpg,True,1
p052,c1,img_85262.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_85262.jpg,True,1
p052,c1,img_61709.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_61709.jpg,True,1
p052,c1,img_9442.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_9442.jpg,True,1
p052,c1,img_87436.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_87436.jpg,True,1
p052,c1,img_20646.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_20646.jpg,True,1
p052,c1,img_93050.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_93050.jpg,True,1
p052,c1,img_40476.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_40476.jpg,True,1
p052,c1,img_53896.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_53896.jpg,True,1
p052,c1,img_101235.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_101235.jpg,True,1
p052,c1,img_101628.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_101628.jpg,True,1
p052,c1,img_67250.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_67250.jpg,True,1
p052,c1,img_95604.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_95604.jpg,True,1
p052,c1,img_32523.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_32523.jpg,True,1
p052,c1,img_41651.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_41651.jpg,True,1
p052,c1,img_85878.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_85878.jpg,True,1
p052,c1,img_25412.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_25412.jpg,True,1
p052,c1,img_56084.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_56084.jpg,True,1
p052,c1,img_78575.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_78575.jpg,True,1
p052,c1,img_15422.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_15422.jpg,True,1
p052,c1,img_53660.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_53660.jpg,True,1
p052,c1,img_11400.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_11400.jpg,True,1
p052,c1,img_43995.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_43995.jpg,True,1
p052,c1,img_13453.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_13453.jpg,True,1
p052,c1,img_23329.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_23329.jpg,True,1
p052,c1,img_11095.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_11095.jpg,True,1
p052,c1,img_18545.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_18545.jpg,True,1
p052,c1,img_60231.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_60231.jpg,True,1
p052,c1,img_83086.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_83086.jpg,True,1
p052,c1,img_46257.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_46257.jpg,True,1
p052,c1,img_77362.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_77362.jpg,True,1
p052,c1,img_14102.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_14102.jpg,True,1
p052,c1,img_92978.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_92978.jpg,True,1
p052,c1,img_73506.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_73506.jpg,True,1
p052,c1,img_17345.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_17345.jpg,True,1
p052,c1,img_49010.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_49010.jpg,True,1
p052,c1,img_53080.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_53080.jpg,True,1
p052,c1,img_24644.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_24644.jpg,True,1
p052,c1,img_96472.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_96472.jpg,True,1
p052,c1,img_52034.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_52034.jpg,True,1
p052,c1,img_50448.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_50448.jpg,True,1
p052,c1,img_24667.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_24667.jpg,True,1
p052,c1,img_89030.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_89030.jpg,True,1
p052,c1,img_63254.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_63254.jpg,True,1
p052,c1,img_72182.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_72182.jpg,True,1
p052,c1,img_92358.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_92358.jpg,True,1
p052,c1,img_62305.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_62305.jpg,True,1
p052,c1,img_71118.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_71118.jpg,True,1
p052,c1,img_10644.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_10644.jpg,True,1
p052,c1,img_97673.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_97673.jpg,True,1
p052,c1,img_87736.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_87736.jpg,True,1
p052,c1,img_15503.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_15503.jpg,True,1
p052,c1,img_101215.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_101215.jpg,True,1
p052,c1,img_37328.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_37328.jpg,True,1
p052,c1,img_89439.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_89439.jpg,True,1
p052,c2,img_63626.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_63626.jpg,True,2
p052,c2,img_66419.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_66419.jpg,True,2
p052,c2,img_77967.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_77967.jpg,True,2
p052,c2,img_25954.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_25954.jpg,True,2
p052,c2,img_90905.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_90905.jpg,True,2
p052,c2,img_93714.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_93714.jpg,True,2
p052,c2,img_85883.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_85883.jpg,True,2
p052,c2,img_5646.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_5646.jpg,True,2
p052,c2,img_10368.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_10368.jpg,True,2
p052,c2,img_79518.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_79518.jpg,True,2
p052,c2,img_13859.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_13859.jpg,True,2
p052,c2,img_72043.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_72043.jpg,True,2
p052,c2,img_71757.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_71757.jpg,True,2
p052,c2,img_93630.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_93630.jpg,True,2
p052,c2,img_76349.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_76349.jpg,True,2
p052,c2,img_6023.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_6023.jpg,True,2
p052,c2,img_20798.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_20798.jpg,True,2
p052,c2,img_29468.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_29468.jpg,True,2
p052,c2,img_68647.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_68647.jpg,True,2
p052,c2,img_56236.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_56236.jpg,True,2
p052,c2,img_10365.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_10365.jpg,True,2
p052,c2,img_10332.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_10332.jpg,True,2
p052,c2,img_37366.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_37366.jpg,True,2
p052,c2,img_65409.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_65409.jpg,True,2
p052,c2,img_93866.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_93866.jpg,True,2
p052,c2,img_14508.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_14508.jpg,True,2
p052,c2,img_22105.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_22105.jpg,True,2
p052,c2,img_66223.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_66223.jpg,True,2
p052,c2,img_33012.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_33012.jpg,True,2
p052,c2,img_71280.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_71280.jpg,True,2
p052,c2,img_49039.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_49039.jpg,True,2
p052,c2,img_76489.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_76489.jpg,True,2
p052,c2,img_34264.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_34264.jpg,True,2
p052,c2,img_28598.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_28598.jpg,True,2
p052,c2,img_81161.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_81161.jpg,True,2
p052,c2,img_97843.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_97843.jpg,True,2
p052,c2,img_61510.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_61510.jpg,True,2
p052,c2,img_20381.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_20381.jpg,True,2
